round1winnervotes,round2winnervotes,round3winnervotes,round4winnervotes,round5winnervotes,round6winnervotes,round7winnervotes,total_votes_allrounds,num_candidates,noise,spoiled
 9441,10186,0,0,0,0,0,19627,3,0.03,1
 2340, 3248, 5506,0,0,0,0,11094,4,0.005,1
11351,13878,20085,0,0,0,0,45314,4,0.0125,1
14441,19326,0,0,0,0,0,33767,3,0.0033333333333333327,1
 1728, 2242,0,0,0,0,0,3970,3,0.02333333333333333,1
 9740,0,0,0,0,0,0,9740,3,0.03333333333333333,1
13077,17295,0,0,0,0,0,30372,3,0.043333333333333335,1
12986,13773,20184,0,0,0,0,46943,4,0.02,1
 1751, 2518, 3783,0,0,0,0,8052,4,0.0325,1
 5236, 7215,0,0,0,0,0,12451,3,0.013333333333333334,1
12421,22102,0,0,0,0,0,34523,3,0.02666666666666667,1
 6839, 7492,0,0,0,0,0,14331,3,0.04666666666666667,1
10124,12215,15151,20712,0,0,0,58202,5,0.008,1
 4340, 5278, 6507, 8596,12899,0,0,37620,6,0.015,1
15443,24372,0,0,0,0,0,39815,3,0.0033333333333333327,1
796, 1041,0,0,0,0,0,1837,3,0.02666666666666667,1
848, 1073, 1528,0,0,0,0,3449,4,0.03,1
 6012, 7336, 9167,11965,18243,0,0,52723,6,0.0033333333333333327,1
 3378, 4003, 5069, 6843,10137,0,0,29430,6,0.015,1
 2000, 2866,0,0,0,0,0,4866,3,0.013333333333333334,1
13159,18627,0,0,0,0,0,31786,3,0.03666666666666667,1
15525,17295,23951,0,0,0,0,56771,4,0.0025,1
12807,17977,26780,0,0,0,0,57564,4,0.0075,1
 5370, 6515, 8498,13023,0,0,0,33406,5,0.022000000000000002,1
16119,17964,0,0,0,0,0,34083,3,0.006666666666666667,1
 5337, 6296, 7844,10389,15280,0,0,45146,6,0.006666666666666667,1
 4982, 5780, 7129, 9439,13840,0,0,41170,6,0.021666666666666667,1
18495,0,0,0,0,0,0,18495,3,0.006666666666666667,1
14654,0,0,0,0,0,0,14654,3,0.01,1
11507,13424,17383,0,0,0,0,42314,4,0.0075,1
 3251, 4762, 6382,0,0,0,0,14395,4,0.0225,1
 9771,11645,15682,22159,0,0,0,59257,5,0.01,1
 7120,10592,0,0,0,0,0,17712,3,0.006666666666666667,1
 2501, 3860,0,0,0,0,0,6361,3,0.02666666666666667,1
 7470,11258,0,0,0,0,0,18728,3,0.02,1
 5855, 9964,0,0,0,0,0,15819,3,0.04666666666666667,1
25198,0,0,0,0,0,0,25198,3,0.0,1
 4921, 5857, 7402,0,0,0,0,18180,4,0.0025,1
 3135, 4120, 5954,0,0,0,0,13209,4,0.03,1
 4626, 5315, 6886,10367,0,0,0,27194,5,0.004,1
 2345, 2942, 4141, 6013,0,0,0,15441,5,0.028000000000000004,1
942, 1246, 1637, 2521,0,0,0,6346,5,0.02,1
 1930,0,0,0,0,0,0,1930,3,0.0033333333333333327,1
 1828,0,0,0,0,0,0,1828,3,0.006666666666666667,1
13303,23247,0,0,0,0,0,36550,3,0.013333333333333334,1
 1522, 2088,0,0,0,0,0,3610,3,0.03333333333333333,1
 2520,0,0,0,0,0,0,2520,3,0.043333333333333335,1
 1078, 1475, 1948,0,0,0,0,4501,4,0.0025,1
 5785, 6919,10340,0,0,0,0,23044,4,0.005,1
 9045,10783,14572,21183,0,0,0,55583,5,0.022000000000000002,1
 6616, 7938,10323,14812,0,0,0,39689,5,0.02,1
 7222, 8373, 9967,12139,16120,24095,0,77916,7,0.01,1
14402,17558,0,0,0,0,0,31960,3,0.013333333333333334,1
16915,0,0,0,0,0,0,16915,3,0.02666666666666667,1
 9877,14954,0,0,0,0,0,24831,3,0.04,1
13451,15067,21106,0,0,0,0,49624,4,0.025,1
10946,14295,21369,0,0,0,0,46610,4,0.02,1
15419,0,0,0,0,0,0,15419,3,0.006666666666666667,1
 2633, 3910,0,0,0,0,0,6543,3,0.01,1
 2217, 3316,0,0,0,0,0,5533,3,0.02666666666666667,1
 9380,11616,0,0,0,0,0,20996,3,0.02,1
 7965,12515,0,0,0,0,0,20480,3,0.043333333333333335,1
12816,18129,0,0,0,0,0,30945,3,0.04,1
13128,19692,0,0,0,0,0,32820,3,0.0,1
 3353, 4585, 7218,0,0,0,0,15156,4,0.015,1
 8002,10139,14013,0,0,0,0,32154,4,0.035,1
 4699, 5686, 7838,11638,0,0,0,29861,5,0.012,1
10134,12953,0,0,0,0,0,23087,3,0.013333333333333334,1
 4555, 5600,0,0,0,0,0,10155,3,0.03666666666666667,1
 5908,0,0,0,0,0,0,5908,3,0.03,1
 9540,10746,17159,0,0,0,0,37445,4,0.005,1
 5315, 6604, 8982,12626,0,0,0,33527,5,0.01,1
 5365, 6182, 7546, 9888,14820,0,0,43801,6,0.01,1
21123,30307,0,0,0,0,0,51430,3,0.016666666666666666,1
16870,19997,0,0,0,0,0,36867,3,0.01,1
16532,23969,0,0,0,0,0,40501,3,0.02333333333333333,1
 5286, 6868, 9469,0,0,0,0,21623,4,0.0025,1
 9944,12922,17927,0,0,0,0,40793,4,0.0075,1
 2324, 2607, 3370, 4976,0,0,0,13277,5,0.018000000000000002,1
 4791, 8654,0,0,0,0,0,13445,3,0.0033333333333333327,1
 6577,11158,0,0,0,0,0,17735,3,0.006666666666666667,1
 6847,0,0,0,0,0,0,6847,3,0.013333333333333334,1
12986,16693,0,0,0,0,0,29679,3,0.03333333333333333,1
 6342,11420,0,0,0,0,0,17762,3,0.04,1
 8322, 9323,12988,0,0,0,0,30633,4,0.005,1
 8999,11539,15333,23057,0,0,0,58928,5,0.018000000000000002,1
15569,20850,0,0,0,0,0,36419,3,0.013333333333333334,1
 9823,0,0,0,0,0,0,9823,3,0.02333333333333333,1
11382,0,0,0,0,0,0,11382,3,0.02666666666666667,1
 8375,10202,0,0,0,0,0,18577,3,0.043333333333333335,1
 9539,11033,17772,0,0,0,0,38344,4,0.0025,1
 3976, 4953, 6744,0,0,0,0,15673,4,0.0,1
 3005, 3741, 5070, 7109,0,0,0,18925,5,0.016,1
14471,0,0,0,0,0,0,14471,3,0.006666666666666667,1
 2597, 3365,0,0,0,0,0,5962,3,0.01,1
13055,0,0,0,0,0,0,13055,3,0.02666666666666667,1
13724,18545,0,0,0,0,0,32269,3,0.02,1
11358,16822,0,0,0,0,0,28180,3,0.03666666666666667,1
15687,18729,0,0,0,0,0,34416,3,0.043333333333333335,1
16583,23623,0,0,0,0,0,40206,3,0.04666666666666667,1
19693,0,0,0,0,0,0,19693,3,0.0,1
 1068, 1367,0,0,0,0,0,2435,3,0.006666666666666667,1
15191,20431,0,0,0,0,0,35622,3,0.01,1
 2143, 3480,0,0,0,0,0,5623,3,0.02666666666666667,1
10425,14216,0,0,0,0,0,24641,3,0.0,1
13184,15844,25954,0,0,0,0,54982,4,0.005,1
 5909, 6807,10018,0,0,0,0,22734,4,0.015,1
 1274, 1527, 2243,0,0,0,0,5044,4,0.0325,1
19997,27347,0,0,0,0,0,47344,3,0.0033333333333333327,1
 4382,0,0,0,0,0,0,4382,3,0.01,1
17271,22875,0,0,0,0,0,40146,3,0.03333333333333333,1
 7748,10857,15027,0,0,0,0,33632,4,0.015,1
 3651, 4406, 6075,0,0,0,0,14132,4,0.0275,1
 4937, 5945, 9538,0,0,0,0,20420,4,0.0325,1
 2828, 3499, 5402,0,0,0,0,11729,4,0.03,1
 2569, 3045, 3697, 4863, 7333,0,0,21507,6,0.008333333333333333,1
 8087,12714,0,0,0,0,0,20801,3,0.0033333333333333327,1
13435,19054,0,0,0,0,0,32489,3,0.02666666666666667,1
14092,23388,0,0,0,0,0,37480,3,0.03333333333333333,1
18668,25701,0,0,0,0,0,44369,3,0.03,1
 7766,0,0,0,0,0,0,7766,3,0.04,1
 1994, 2278, 2673,0,0,0,0,6945,4,0.01,1
 8567, 9968,13458,21220,0,0,0,53213,5,0.0,1
18153,26029,0,0,0,0,0,44182,3,0.006666666666666667,1
14940,24359,0,0,0,0,0,39299,3,0.03,1
13147,0,0,0,0,0,0,13147,3,0.043333333333333335,1
22487,0,0,0,0,0,0,22487,3,0.04666666666666667,1
15133,18916,0,0,0,0,0,34049,3,0.0,1
10328,14896,21109,0,0,0,0,46333,4,0.0075,1
16345,26024,0,0,0,0,0,42369,3,0.02666666666666667,1
22023,29306,0,0,0,0,0,51329,3,0.02,1
 3909, 5297, 8278,0,0,0,0,17484,4,0.0125,1
823, 1344, 1991,0,0,0,0,4158,4,0.0225,1
796,878, 1115,0,0,0,0,2789,4,0.025,1
 7562, 8843,12254,17308,0,0,0,45967,5,0.016,1
 4329, 8271,0,0,0,0,0,12600,3,0.02,1
 8461,0,0,0,0,0,0,8461,3,0.03333333333333333,1
 6543, 8398,0,0,0,0,0,14941,3,0.03666666666666667,1
17494,29039,0,0,0,0,0,46533,3,0.04,1
 7368, 9444,14404,0,0,0,0,31216,4,0.025,1
 8635,10387,14880,0,0,0,0,33902,4,0.02,1
 2014, 2411, 2921, 3799, 5704,0,0,16849,6,0.008333333333333333,1
 3829, 5458,0,0,0,0,0,9287,3,0.0033333333333333327,1
17882,22555,0,0,0,0,0,40437,3,0.006666666666666667,1
23744,0,0,0,0,0,0,23744,3,0.016666666666666666,1
 3650, 5865,0,0,0,0,0,9515,3,0.02666666666666667,1
 4142, 6892,0,0,0,0,0,11034,3,0.04666666666666667,1
 4588, 5419, 7972,0,0,0,0,17979,4,0.0025,1
 9449,10841,13415,18508,0,0,0,52213,5,0.01,1
 1957, 2543,0,0,0,0,0,4500,3,0.006666666666666667,1
 5148, 7151,0,0,0,0,0,12299,3,0.016666666666666666,1
11568,20460,0,0,0,0,0,32028,3,0.02333333333333333,1
16955,22922,0,0,0,0,0,39877,3,0.02666666666666667,1
 3718, 6298,0,0,0,0,0,10016,3,0.03333333333333333,1
 2375, 3449,0,0,0,0,0,5824,3,0.03666666666666667,1
15878,21150,0,0,0,0,0,37028,3,0.03,1
17700,22188,0,0,0,0,0,39888,3,0.04,1
 7991,11419,15908,0,0,0,0,35318,4,0.035,1
 1545, 1830, 2494, 3541,0,0,0,9410,5,0.02,1
 3645, 4233, 4975, 6187, 8235,12330,0,39605,7,0.0014285714285714286,1
17574,26617,0,0,0,0,0,44191,3,0.01,1
 1635, 2249, 3348,0,0,0,0,7232,4,0.0225,1
12988,15126,25334,0,0,0,0,53448,4,0.025,1
11146,16782,24994,0,0,0,0,52922,4,0.02,1
 6600, 9299,0,0,0,0,0,15899,3,0.02,1
16485,0,0,0,0,0,0,16485,3,0.03,1
 3131,0,0,0,0,0,0,3131,3,0.0,1
 7112, 8910,12834,0,0,0,0,28856,4,0.015,1
12235,17851,25398,0,0,0,0,55484,4,0.0225,1
 2615, 3051, 4817,0,0,0,0,10483,4,0.035,1
 2597, 2979, 3652, 4850, 7253,0,0,21331,6,0.0,1
13979,17627,0,0,0,0,0,31606,3,0.006666666666666667,1
 8118,10960,0,0,0,0,0,19078,3,0.03666666666666667,1
18109,24349,0,0,0,0,0,42458,3,0.043333333333333335,1
10285,14061,21020,0,0,0,0,45366,4,0.005,1
 9290,12731,15053,0,0,0,0,37074,4,0.0175,1
996, 1236, 1618, 2448,0,0,0,6298,5,0.024,1
970, 1290,0,0,0,0,0,2260,3,0.0033333333333333327,1
 9197,14393,0,0,0,0,0,23590,3,0.006666666666666667,1
16114,20911,0,0,0,0,0,37025,3,0.016666666666666666,1
10033,15295,0,0,0,0,0,25328,3,0.03666666666666667,1
 3646, 4322, 5663, 8855,0,0,0,22486,5,0.002,1
274,327,409,547,800,0,0,2357,6,0.008333333333333333,1
 8818,13212,0,0,0,0,0,22030,3,0.0033333333333333327,1
14186,17869,0,0,0,0,0,32055,3,0.013333333333333334,1
994, 1226,0,0,0,0,0,2220,3,0.016666666666666666,1
 7074,0,0,0,0,0,0,7074,3,0.02333333333333333,1
 5418, 8858,0,0,0,0,0,14276,3,0.02666666666666667,1
10156,12851,0,0,0,0,0,23007,3,0.03333333333333333,1
22676,0,0,0,0,0,0,22676,3,0.03666666666666667,1
10818,20295,0,0,0,0,0,31113,3,0.04666666666666667,1
784, 1016,0,0,0,0,0,1800,3,0.0,1
11200,15275,19791,0,0,0,0,46266,4,0.0025,1
11223,17468,0,0,0,0,0,28691,3,0.0033333333333333327,1
 5652, 7309,0,0,0,0,0,12961,3,0.006666666666666667,1
21711,0,0,0,0,0,0,21711,3,0.03,1
16292,22367,0,0,0,0,0,38659,3,0.043333333333333335,1
481,0,0,0,0,0,0,481,3,0.04666666666666667,1
18217,26757,0,0,0,0,0,44974,3,0.0,1
 7477,11800,15762,0,0,0,0,35039,4,0.0075,1
 5206, 6381, 9976,0,0,0,0,21563,4,0.03,1
16772,25028,0,0,0,0,0,41800,3,0.006666666666666667,1
14040,18225,0,0,0,0,0,32265,3,0.02,1
14585,15340,0,0,0,0,0,29925,3,0.03666666666666667,1
 3680,0,0,0,0,0,0,3680,3,0.03,1
15193,0,0,0,0,0,0,15193,3,0.0,1
12162,13083,19523,0,0,0,0,44768,4,0.015,1
 2113, 2734, 4227,0,0,0,0,9074,4,0.0325,1
 3998, 4493, 6626,0,0,0,0,15117,4,0.0,1
 3124, 3729, 4829, 6894,0,0,0,18576,5,0.002,1
 2611, 3207, 4297, 6202,0,0,0,16317,5,0.022000000000000002,1
 8157,13980,0,0,0,0,0,22137,3,0.02666666666666667,1
 1722, 2581,0,0,0,0,0,4303,3,0.03333333333333333,1
13187,22713,0,0,0,0,0,35900,3,0.04666666666666667,1
15425,18782,24609,0,0,0,0,58816,4,0.0175,1
 2563, 2945, 3620, 4679, 6972,0,0,20779,6,0.02333333333333333,1
21604,25543,0,0,0,0,0,47147,3,0.006666666666666667,1
10589,17745,0,0,0,0,0,28334,3,0.013333333333333334,1
13115,19886,0,0,0,0,0,33001,3,0.016666666666666666,1
 2172, 3952,0,0,0,0,0,6124,3,0.01,1
15412,0,0,0,0,0,0,15412,3,0.02,1
18142,0,0,0,0,0,0,18142,3,0.04666666666666667,1
 8501,0,0,0,0,0,0,8501,3,0.04,1
11273,13596,20340,0,0,0,0,45209,4,0.03,1
 6098,0,0,0,0,0,0,6098,3,0.006666666666666667,1
13482,18609,0,0,0,0,0,32091,3,0.013333333333333334,1
11414,18761,0,0,0,0,0,30175,3,0.02333333333333333,1
 1484, 2285,0,0,0,0,0,3769,3,0.03333333333333333,1
18486,28302,0,0,0,0,0,46788,3,0.043333333333333335,1
 1440, 2621,0,0,0,0,0,4061,3,0.0,1
 3108, 4124, 5609,0,0,0,0,12841,4,0.0,1
10284,12437,15946,21766,0,0,0,60433,5,0.002,1
15870,23999,0,0,0,0,0,39869,3,0.01,1
15531,17151,0,0,0,0,0,32682,3,0.02,1
12789,14147,0,0,0,0,0,26936,3,0.043333333333333335,1
 2954, 3698,0,0,0,0,0,6652,3,0.04,1
 3739, 4667, 6179, 9299,0,0,0,23884,5,0.012,1
 4136, 4846, 6503, 9684,0,0,0,25169,5,0.02,1
 1235, 1427, 1755, 2294, 3443,0,0,10154,6,0.0,1
 6763,10496,0,0,0,0,0,17259,3,0.0033333333333333327,1
13728,19727,0,0,0,0,0,33455,3,0.01,1
11532,12431,0,0,0,0,0,23963,3,0.02666666666666667,1
 1595, 2198,0,0,0,0,0,3793,3,0.02,1
10564,15497,0,0,0,0,0,26061,3,0.03333333333333333,1
14367,15884,0,0,0,0,0,30251,3,0.04,1
10804,17373,0,0,0,0,0,28177,3,0.0,1
16284,19821,0,0,0,0,0,36105,3,0.016666666666666666,1
11344,18460,0,0,0,0,0,29804,3,0.02,1
 9005,10476,13646,19859,0,0,0,52986,5,0.006,1
10194,11442,16532,22846,0,0,0,61014,5,0.01,1
 8473,10061,14570,20405,0,0,0,53509,5,0.028000000000000004,1
 3897, 5362,0,0,0,0,0,9259,3,0.02666666666666667,1
 2854, 4328,0,0,0,0,0,7182,3,0.02,1
867, 1515,0,0,0,0,0,2382,3,0.04666666666666667,1
15842,22797,0,0,0,0,0,38639,3,0.04,1
 2983, 4440, 5989,0,0,0,0,13412,4,0.015,1
 8952,12707,18240,0,0,0,0,39899,4,0.0275,1
 6101, 7698,10563,16024,0,0,0,40386,5,0.012,1
 1405, 2289,0,0,0,0,0,3694,3,0.0033333333333333327,1
19286,0,0,0,0,0,0,19286,3,0.01,1
 8334,10340,0,0,0,0,0,18674,3,0.02333333333333333,1
 5123,0,0,0,0,0,0,5123,3,0.02,1
11488,0,0,0,0,0,0,11488,3,0.03,1
 8101, 9144,13997,0,0,0,0,31242,4,0.005,1
 6851, 9625,13936,0,0,0,0,30412,4,0.0075,1
 8009, 9937,15098,0,0,0,0,33044,4,0.01,1
481,553,773,0,0,0,0,1807,4,0.02,1
 3071, 4142, 5999,0,0,0,0,13212,4,0.035,1
 7069, 8350,10443,16533,0,0,0,42395,5,0.014000000000000002,1
11174,12877,0,0,0,0,0,24051,3,0.02666666666666667,1
 2714,0,0,0,0,0,0,2714,3,0.03333333333333333,1
 7802,11248,16172,0,0,0,0,35222,4,0.0125,1
 1094, 1376, 1730,0,0,0,0,4200,4,0.0225,1
13766,17263,25050,0,0,0,0,56079,4,0.03,1
 9377,10849,13933,20082,0,0,0,54241,5,0.016,1
 2579, 3193, 4138, 6345,0,0,0,16255,5,0.022000000000000002,1
 1796, 2741,0,0,0,0,0,4537,3,0.03666666666666667,1
21288,0,0,0,0,0,0,21288,3,0.03,1
19826,0,0,0,0,0,0,19826,3,0.0,1
 8860,11680,16530,0,0,0,0,37070,4,0.0025,1
13105,15894,20727,0,0,0,0,49726,4,0.0225,1
 3891, 4784, 6223, 8951,0,0,0,23849,5,0.014000000000000002,1
 2338, 2833, 3711, 5455,0,0,0,14337,5,0.02,1
 3399,0,0,0,0,0,0,3399,3,0.02333333333333333,1
11367,0,0,0,0,0,0,11367,3,0.02,1
 7477, 9557,0,0,0,0,0,17034,3,0.04666666666666667,1
11138,16216,22467,0,0,0,0,49821,4,0.0125,1
226,281,387,541,0,0,0,1435,5,0.028000000000000004,1
 2227, 2690,0,0,0,0,0,4917,3,0.0033333333333333327,1
 8798,14968,0,0,0,0,0,23766,3,0.006666666666666667,1
 4991, 6864,0,0,0,0,0,11855,3,0.013333333333333334,1
 8058,10615,0,0,0,0,0,18673,3,0.01,1
 6583, 8804,0,0,0,0,0,15387,3,0.03,1
 7014,0,0,0,0,0,0,7014,3,0.04666666666666667,1
23271,0,0,0,0,0,0,23271,3,0.04,1
17345,26143,0,0,0,0,0,43488,3,0.0,1
 1621, 2026, 3052,0,0,0,0,6699,4,0.0125,1
 8841,10617,15343,0,0,0,0,34801,4,0.015,1
 1093, 1252, 1854,0,0,0,0,4199,4,0.0175,1
11049,12028,17544,0,0,0,0,40621,4,0.0275,1
 6833, 8906,0,0,0,0,0,15739,3,0.0033333333333333327,1
 9945,18349,0,0,0,0,0,28294,3,0.006666666666666667,1
14166,17728,0,0,0,0,0,31894,3,0.03333333333333333,1
11878,15108,0,0,0,0,0,26986,3,0.03666666666666667,1
 7410, 9074,13020,0,0,0,0,29504,4,0.01,1
 3389, 3866, 4510, 5398, 6784, 9017,13520,46484,8,0.0075,1
 1336, 1631, 1945, 2511, 3769,0,0,11192,6,0.021666666666666667,1
 3088, 3647, 4645, 6166, 9128,0,0,26674,6,0.02,1
10165,13359,0,0,0,0,0,23524,3,0.03333333333333333,1
14856,25624,0,0,0,0,0,40480,3,0.03,1
24095,30581,0,0,0,0,0,54676,3,0.043333333333333335,1
 8752,13321,0,0,0,0,0,22073,3,0.0,1
12150,16815,24427,0,0,0,0,53392,4,0.0175,1
14667,16872,24411,0,0,0,0,55950,4,0.0325,1
 8711,12508,0,0,0,0,0,21219,3,0.02333333333333333,1
11041,14064,0,0,0,0,0,25105,3,0.03,1
 5765, 7007, 8772,11720,17353,0,0,50617,6,0.02,1
 8456,11510,0,0,0,0,0,19966,3,0.0033333333333333327,1
14759,15266,0,0,0,0,0,30025,3,0.013333333333333334,1
17017,20880,0,0,0,0,0,37897,3,0.02666666666666667,1
20733,22579,0,0,0,0,0,43312,3,0.043333333333333335,1
 3753, 5418,0,0,0,0,0,9171,3,0.04,1
 7642, 9251,12137,0,0,0,0,29030,4,0.015,1
11570,15351,20448,0,0,0,0,47369,4,0.0325,1
 5299, 6725, 8760,12420,0,0,0,33204,5,0.01,1
11770,18240,0,0,0,0,0,30010,3,0.006666666666666667,1
 1049, 1526,0,0,0,0,0,2575,3,0.013333333333333334,1
29379,0,0,0,0,0,0,29379,3,0.016666666666666666,1
14760,22131,0,0,0,0,0,36891,3,0.01,1
 9226,11818,0,0,0,0,0,21044,3,0.03666666666666667,1
 6273,11906,0,0,0,0,0,18179,3,0.03,1
21836,31644,0,0,0,0,0,53480,3,0.04666666666666667,1
 2683,0,0,0,0,0,0,2683,3,0.0033333333333333327,1
15616,20658,0,0,0,0,0,36274,3,0.016666666666666666,1
 2466, 3482,0,0,0,0,0,5948,3,0.02,1
12986,15543,0,0,0,0,0,28529,3,0.043333333333333335,1
 8450,13975,0,0,0,0,0,22425,3,0.04666666666666667,1
11837,13533,22343,0,0,0,0,47713,4,0.025,1
 6755, 9694,13411,0,0,0,0,29860,4,0.0325,1
 7122,11221,0,0,0,0,0,18343,3,0.013333333333333334,1
 7556,12184,0,0,0,0,0,19740,3,0.01,1
14190,22479,0,0,0,0,0,36669,3,0.04,1
 9534,11831,17123,0,0,0,0,38488,4,0.015,1
 1419, 1901, 2831,0,0,0,0,6151,4,0.0275,1
 2202, 2566, 3074, 3863, 5137, 7684,0,24526,7,0.0071428571428571435,1
19341,0,0,0,0,0,0,19341,3,0.03666666666666667,1
 2331, 3103,0,0,0,0,0,5434,3,0.04666666666666667,1
 3053, 3760,0,0,0,0,0,6813,3,0.0033333333333333327,1
 3310, 3957,0,0,0,0,0,7267,3,0.013333333333333334,1
12790,0,0,0,0,0,0,12790,3,0.02,1
 2587, 3057, 4011, 5725,0,0,0,15380,5,0.006,1
 2971, 3525, 4601, 6798,0,0,0,17895,5,0.008,1
 5385, 6122, 7670,11410,0,0,0,30587,5,0.0,1
