round1winnervotes,round2winnervotes,round3winnervotes,round4winnervotes,round5winnervotes,round6winnervotes,round7winnervotes,total_votes_allrounds,num_candidates,noise,spoiled
15127,19633,0,0,0,0,0,34760,3,0.31,1
16421,23302,0,0,0,0,0,39723,3,0.33,1
 5476, 6500, 8320,11023,16484,0,0,47803,6,0.16,1
15759,19740,0,0,0,0,0,35499,3,0.20666666666666667,1
 4673, 6785,0,0,0,0,0,11458,3,0.2333333333333333,1
10739,17429,0,0,0,0,0,28168,3,0.2466666666666667,1
 6729, 9558,0,0,0,0,0,16287,3,0.27,1
10772,15371,0,0,0,0,0,26143,3,0.3066666666666667,1
15759,20302,0,0,0,0,0,36061,3,0.32666666666666666,1
 6575, 8738,13125,0,0,0,0,28438,4,0.1525,1
538,737,988,0,0,0,0,2263,4,0.155,1
 9381,10915,15069,0,0,0,0,35365,4,0.235,1
391,471,593,879,0,0,0,2334,5,0.14800000000000002,1
13696,18334,0,0,0,0,0,32030,3,0.27,1
 4624, 6322,0,0,0,0,0,10946,3,0.2833333333333333,1
 9138,11317,16489,0,0,0,0,36944,4,0.175,1
 5957, 6913, 8263,10270,13708,20575,0,65686,7,0.11285714285714285,1
10273,12231,0,0,0,0,0,22504,3,0.18000000000000002,1
17169,0,0,0,0,0,0,17169,3,0.18666666666666668,1
612,722,0,0,0,0,0,1334,3,0.2,1
 6649, 7502,0,0,0,0,0,14151,3,0.2466666666666667,1
 1510, 2146,0,0,0,0,0,3656,3,0.3233333333333333,1
11348,14685,19608,0,0,0,0,45641,4,0.1925,1
10429,12617,17095,24738,0,0,0,64879,5,0.162,1
 7704, 9746,12454,18271,0,0,0,48175,5,0.198,1
 5535, 8872,0,0,0,0,0,14407,3,0.18333333333333332,1
 9085,12210,0,0,0,0,0,21295,3,0.19333333333333333,1
15671,23682,0,0,0,0,0,39353,3,0.2266666666666667,1
10262,15358,0,0,0,0,0,25620,3,0.2433333333333333,1
 2428, 3919,0,0,0,0,0,6347,3,0.2533333333333333,1
 9305,14630,0,0,0,0,0,23935,3,0.2833333333333333,1
 4039, 5760,0,0,0,0,0,9799,3,0.3033333333333333,1
16839,20107,0,0,0,0,0,36946,3,0.32666666666666666,1
607,795, 1186,0,0,0,0,2588,4,0.16,1
 1883, 2243, 3344,0,0,0,0,7470,4,0.2125,1
23222,29211,0,0,0,0,0,52433,3,0.19333333333333333,1
10560,11814,0,0,0,0,0,22374,3,0.21333333333333332,1
10149,15282,0,0,0,0,0,25431,3,0.22333333333333336,1
 4214, 6118,0,0,0,0,0,10332,3,0.25666666666666665,1
13748,15951,0,0,0,0,0,29699,3,0.2833333333333333,1
 5261, 7212,0,0,0,0,0,12473,3,0.2933333333333333,1
 2221, 2794,0,0,0,0,0,5015,3,0.32666666666666666,1
 2758, 3703,0,0,0,0,0,6461,3,0.33,1
 5664, 6712, 9884,0,0,0,0,22260,4,0.1525,1
 2910, 3446, 4783,0,0,0,0,11139,4,0.1725,1
 4527, 5986, 8943,0,0,0,0,19456,4,0.19,1
 1470, 1888, 2972,0,0,0,0,6330,4,0.225,1
 3810, 4745, 7235,0,0,0,0,15790,4,0.22,1
161,199,265,402,0,0,0,1027,5,0.15,1
 7903,10631,0,0,0,0,0,18534,3,0.19666666666666666,1
 8200,12072,0,0,0,0,0,20272,3,0.20666666666666667,1
 7041, 8538,0,0,0,0,0,15579,3,0.2466666666666667,1
 5734, 7301,10699,0,0,0,0,23734,4,0.1575,1
 5159, 6143, 7690,10064,15405,0,0,44461,6,0.08833333333333332,1
11662,18358,0,0,0,0,0,30020,3,0.2,1
19941,27051,0,0,0,0,0,46992,3,0.20666666666666667,1
 9329,12384,0,0,0,0,0,21713,3,0.23,1
 3797,0,0,0,0,0,0,3797,3,0.24,1
 4666, 6084,0,0,0,0,0,10750,3,0.2533333333333333,1
 9717,13526,0,0,0,0,0,23243,3,0.2833333333333333,1
 8259,10431,15425,0,0,0,0,34115,4,0.125,1
 5792, 6838,10003,0,0,0,0,22633,4,0.1475,1
103,125,173,261,0,0,0,662,5,0.102,1
19301,24416,0,0,0,0,0,43717,3,0.17666666666666667,1
16324,0,0,0,0,0,0,16324,3,0.2,1
10798,13686,0,0,0,0,0,24484,3,0.21666666666666667,1
 2861, 4580,0,0,0,0,0,7441,3,0.22,1
16296,23814,0,0,0,0,0,40110,3,0.23666666666666664,1
 6374, 8807,0,0,0,0,0,15181,3,0.2866666666666667,1
13958,17727,23846,0,0,0,0,55531,4,0.205,1
 9073,11714,0,0,0,0,0,20787,3,0.21,1
14156,0,0,0,0,0,0,14156,3,0.2766666666666667,1
 5892, 6780, 8223,10278,13736,20612,0,65521,7,0.07571428571428572,1
 6511, 9337,13525,0,0,0,0,29373,4,0.1875,1
 3873, 5567,0,0,0,0,0,9440,3,0.19666666666666666,1
 5945, 8917,0,0,0,0,0,14862,3,0.2266666666666667,1
 5558, 7721,0,0,0,0,0,13279,3,0.2333333333333333,1
12095,16488,0,0,0,0,0,28583,3,0.25666666666666665,1
 4822, 6106,0,0,0,0,0,10928,3,0.25,1
 6412,10002,0,0,0,0,0,16414,3,0.3,1
 5791, 7919,10528,0,0,0,0,24238,4,0.1525,1
 3761, 4968, 7640,0,0,0,0,16369,4,0.1675,1
 4879, 6034, 8814,0,0,0,0,19727,4,0.205,1
 7502,11521,0,0,0,0,0,19023,3,0.17,1
 5614, 6858,0,0,0,0,0,12472,3,0.23666666666666664,1
15985,20165,0,0,0,0,0,36150,3,0.2533333333333333,1
20758,0,0,0,0,0,0,20758,3,0.25,1
15588,17819,0,0,0,0,0,33407,3,0.26333333333333336,1
 7853,10399,0,0,0,0,0,18252,3,0.2833333333333333,1
 1102, 1263,0,0,0,0,0,2365,3,0.33,1
10218,11698,16874,0,0,0,0,38790,4,0.175,1
 7319, 9819,14384,0,0,0,0,31522,4,0.1825,1
24176,0,0,0,0,0,0,24176,3,0.3033333333333333,1
 4891, 5910,0,0,0,0,0,10801,3,0.33,1
741,943, 1285,0,0,0,0,2969,4,0.14,1
12544,15922,0,0,0,0,0,28466,3,0.18000000000000002,1
11429,14378,0,0,0,0,0,25807,3,0.21333333333333332,1
 4998, 5885,0,0,0,0,0,10883,3,0.21,1
 6322, 8957,0,0,0,0,0,15279,3,0.23,1
10321,14743,0,0,0,0,0,25064,3,0.2766666666666667,1
 6055, 8885,0,0,0,0,0,14940,3,0.3033333333333333,1
 6158, 7357,10527,0,0,0,0,24042,4,0.1475,1
 4149, 5887, 8132,0,0,0,0,18168,4,0.1675,1
 4375, 5525, 7367,10943,0,0,0,28210,5,0.174,1
 2093, 3053,0,0,0,0,0,5146,3,0.2833333333333333,1
 5653, 6485, 7536, 8979,11249,14998,22554,77454,8,0.09375,1
12693,16014,0,0,0,0,0,28707,3,0.26333333333333336,1
22195,26750,0,0,0,0,0,48945,3,0.3066666666666667,1
 7767,12465,0,0,0,0,0,20232,3,0.18333333333333332,1
14448,17070,0,0,0,0,0,31518,3,0.2466666666666667,1
14036,17467,0,0,0,0,0,31503,3,0.3066666666666667,1
13686,16763,0,0,0,0,0,30449,3,0.31,1
10399,14506,0,0,0,0,0,24905,3,0.3,1
 2387, 2811, 3733, 5807,0,0,0,14738,5,0.14400000000000002,1
13428,18262,0,0,0,0,0,31690,3,0.3,1
11463,15832,22270,0,0,0,0,49565,4,0.185,1
 6262, 7332, 8728,10828,14375,21627,0,69152,7,0.09285714285714286,1
 4078, 4984, 7660,0,0,0,0,16722,4,0.205,1
 1393, 1929,0,0,0,0,0,3322,3,0.2266666666666667,1
 1495, 1891,0,0,0,0,0,3386,3,0.28,1
16633,22660,0,0,0,0,0,39293,3,0.2966666666666667,1
 2986, 4547,0,0,0,0,0,7533,3,0.3233333333333333,1
14966,17351,24696,0,0,0,0,57013,4,0.2075,1
 8588,10422,13506,20229,0,0,0,52745,5,0.156,1
 9261,11578,15115,21910,0,0,0,57864,5,0.16799999999999998,1
 6271, 9738,0,0,0,0,0,16009,3,0.18000000000000002,1
 2743, 4043,0,0,0,0,0,6786,3,0.22333333333333336,1
 8433,12119,0,0,0,0,0,20552,3,0.23,1
 5603,0,0,0,0,0,0,5603,3,0.25666666666666665,1
14875,20796,0,0,0,0,0,35671,3,0.26,1
12818,14374,0,0,0,0,0,27192,3,0.2933333333333333,1
 6309, 7087, 9772,0,0,0,0,23168,4,0.1375,1
 8308,11242,17445,0,0,0,0,36995,4,0.1625,1
965, 1283, 1888,0,0,0,0,4136,4,0.2475,1
10140,12315,16202,24531,0,0,0,63188,5,0.16799999999999998,1
 1550, 2315,0,0,0,0,0,3865,3,0.18000000000000002,1
20488,23594,0,0,0,0,0,44082,3,0.18666666666666668,1
14609,17358,0,0,0,0,0,31967,3,0.3133333333333333,1
 7850, 9727,13583,20640,0,0,0,51800,5,0.11,1
 1968, 2361, 2833, 3721, 5560,0,0,16443,6,0.12,1
20109,27153,0,0,0,0,0,47262,3,0.20333333333333334,1
 7296, 9950,0,0,0,0,0,17246,3,0.21,1
 1017, 1384,0,0,0,0,0,2401,3,0.22333333333333336,1
 2600, 3202,0,0,0,0,0,5802,3,0.2533333333333333,1
 1288, 1617,0,0,0,0,0,2905,3,0.26,1
 3394, 4911,0,0,0,0,0,8305,3,0.3233333333333333,1
 2236, 3133,0,0,0,0,0,5369,3,0.32,1
 8072, 9745,14797,0,0,0,0,32614,4,0.1275,1
 7142, 8968,11632,16744,0,0,0,44486,5,0.104,1
 7409, 8876,11139,14753,22258,0,0,64435,6,0.14833333333333334,1
10160,14719,0,0,0,0,0,24879,3,0.18666666666666668,1
19087,21817,0,0,0,0,0,40904,3,0.26,1
13806,20673,0,0,0,0,0,34479,3,0.2733333333333333,1
 9645,14983,0,0,0,0,0,24628,3,0.28,1
 1026, 1223, 1770,0,0,0,0,4019,4,0.2275,1
24193,0,0,0,0,0,0,24193,3,0.17,1
11655,14055,0,0,0,0,0,25710,3,0.22,1
 2552, 3758,0,0,0,0,0,6310,3,0.23666666666666664,1
 8763,12579,0,0,0,0,0,21342,3,0.26333333333333336,1
264,323,0,0,0,0,0,587,3,0.28,1
11625,16095,0,0,0,0,0,27720,3,0.3133333333333333,1
 6681, 8301,12630,0,0,0,0,27612,4,0.235,1
10910,13308,19126,0,0,0,0,43344,4,0.2425,1
 4464, 6011, 8410,0,0,0,0,18885,4,0.2475,1
 4004, 5285, 6976,10264,0,0,0,26529,5,0.17600000000000002,1
23363,0,0,0,0,0,0,23363,3,0.17333333333333334,1
 1972, 2972,0,0,0,0,0,4944,3,0.17666666666666667,1
 1428, 1736,0,0,0,0,0,3164,3,0.18333333333333332,1
 1621, 2429,0,0,0,0,0,4050,3,0.2,1
14757,0,0,0,0,0,0,14757,3,0.23,1
 7419,10455,0,0,0,0,0,17874,3,0.2866666666666667,1
17603,24713,0,0,0,0,0,42316,3,0.3233333333333333,1
 3014, 3675, 4986,0,0,0,0,11675,4,0.155,1
13468,15642,20437,0,0,0,0,49547,4,0.1575,1
 2692, 3302, 4873,0,0,0,0,10867,4,0.2425,1
 8738,12650,0,0,0,0,0,21388,3,0.17333333333333334,1
17763,21002,0,0,0,0,0,38765,3,0.20666666666666667,1
 6109, 8426,0,0,0,0,0,14535,3,0.25666666666666665,1
 2692,0,0,0,0,0,0,2692,3,0.2866666666666667,1
11126,14767,0,0,0,0,0,25893,3,0.3033333333333333,1
 8784,11198,16472,0,0,0,0,36454,4,0.2225,1
215,274,370,531,0,0,0,1390,5,0.14400000000000002,1
 5229, 6154, 7749,10289,15352,0,0,44773,6,0.13333333333333333,1
11460,0,0,0,0,0,0,11460,3,0.2433333333333333,1
 7578, 9970,13962,0,0,0,0,31510,4,0.23,1
 9309,11140,15156,0,0,0,0,35605,4,0.24,1
 3241, 3777, 4490, 6001, 9010,0,0,26519,6,0.11833333333333332,1
15538,23180,0,0,0,0,0,38718,3,0.2,1
15714,0,0,0,0,0,0,15714,3,0.21,1
 2528, 3002, 4498,0,0,0,0,10028,4,0.16,1
17128,19290,26555,0,0,0,0,62973,4,0.185,1
15773,17875,25380,0,0,0,0,59028,4,0.18,1
 9973,12470,15989,23532,0,0,0,61964,5,0.158,1
21133,0,0,0,0,0,0,21133,3,0.22333333333333336,1
15277,21797,0,0,0,0,0,37074,3,0.2333333333333333,1
21021,25965,0,0,0,0,0,46986,3,0.2433333333333333,1
18923,24483,0,0,0,0,0,43406,3,0.24,1
15709,18819,0,0,0,0,0,34528,3,0.28,1
14842,17076,25244,0,0,0,0,57162,4,0.1575,1
 6509, 9104,0,0,0,0,0,15613,3,0.19666666666666666,1
 4030, 6081,0,0,0,0,0,10111,3,0.26666666666666666,1
 4257, 6073,0,0,0,0,0,10330,3,0.29,1
18912,23935,0,0,0,0,0,42847,3,0.3133333333333333,1
874, 1126, 1657,0,0,0,0,3657,4,0.1575,1
12433,15859,21117,0,0,0,0,49409,4,0.235,1
 6809, 7980, 9686,12847,19361,0,0,56683,6,0.11666666666666665,1
 4551, 5990,0,0,0,0,0,10541,3,0.23666666666666664,1
 9745,12084,0,0,0,0,0,21829,3,0.26333333333333336,1
 3846, 5387,0,0,0,0,0,9233,3,0.29,1
 9330,11666,16983,0,0,0,0,37979,4,0.225,1
10842,13367,17897,25563,0,0,0,67669,5,0.154,1
 3176, 4066, 5430, 8025,0,0,0,20697,5,0.156,1
11222,12659,0,0,0,0,0,23881,3,0.17333333333333334,1
18573,0,0,0,0,0,0,18573,3,0.20333333333333334,1
 4114, 6325,0,0,0,0,0,10439,3,0.22,1
 2146, 3254,0,0,0,0,0,5400,3,0.3133333333333333,1
 5515, 7689,0,0,0,0,0,13204,3,0.32,1
 8187,11025,15581,0,0,0,0,34793,4,0.1575,1
 2101, 2392, 2804, 3370, 4193, 5571, 8312,28743,8,0.08,1
 8946,14206,0,0,0,0,0,23152,3,0.17666666666666667,1
12741,19450,0,0,0,0,0,32191,3,0.28,1
12592,16910,0,0,0,0,0,29502,3,0.33,1
11680,14210,20761,0,0,0,0,46651,4,0.1525,1
 7807,11001,14852,0,0,0,0,33660,4,0.1825,1
 9248,11544,15191,0,0,0,0,35983,4,0.2475,1
 8081,10010,13194,19727,0,0,0,51012,5,0.14,1
18731,0,0,0,0,0,0,18731,3,0.16666666666666666,1
 3878, 4597,0,0,0,0,0,8475,3,0.17333333333333334,1
10289,12450,0,0,0,0,0,22739,3,0.19,1
13284,19664,0,0,0,0,0,32948,3,0.20333333333333334,1
15624,19063,0,0,0,0,0,34687,3,0.21333333333333332,1
16766,19860,0,0,0,0,0,36626,3,0.22,1
 9140,12152,18386,0,0,0,0,39678,4,0.135,1
 5177, 6379, 8419,12741,0,0,0,32716,5,0.154,1
 3408, 4236,0,0,0,0,0,7644,3,0.17,1
12484,15343,0,0,0,0,0,27827,3,0.21,1
374,473,0,0,0,0,0,847,3,0.22333333333333336,1
 1091, 1662,0,0,0,0,0,2753,3,0.23666666666666664,1
 9429,12654,0,0,0,0,0,22083,3,0.26,1
 3507, 4079, 4809, 5978, 7914,11920,0,38207,7,0.1,1
16222,19776,0,0,0,0,0,35998,3,0.2766666666666667,1
 7250, 9385,13696,0,0,0,0,30331,4,0.18,1
19846,28856,0,0,0,0,0,48702,3,0.16666666666666666,1
10572,15061,0,0,0,0,0,25633,3,0.17333333333333334,1
917, 1405,0,0,0,0,0,2322,3,0.18000000000000002,1
 9204,0,0,0,0,0,0,9204,3,0.19,1
 1804, 2616,0,0,0,0,0,4420,3,0.2433333333333333,1
 1961, 2939,0,0,0,0,0,4900,3,0.2733333333333333,1
 2457, 2948,0,0,0,0,0,5405,3,0.2866666666666667,1
 3141, 4767,0,0,0,0,0,7908,3,0.29,1
 7385,10656,0,0,0,0,0,18041,3,0.33,1
 5663, 7405,11001,0,0,0,0,24069,4,0.135,1
520,658,962,0,0,0,0,2140,4,0.165,1
 4429, 5989, 9151,0,0,0,0,19569,4,0.1725,1
 1767, 2306, 3713,0,0,0,0,7786,4,0.215,1
 5018, 5881, 7038, 8815,11797,17668,0,56217,7,0.10714285714285714,1
14261,21752,0,0,0,0,0,36013,3,0.21666666666666667,1
14578,21445,0,0,0,0,0,36023,3,0.27,1
 6558, 8131,0,0,0,0,0,14689,3,0.29,1
14192,18052,26042,0,0,0,0,58286,4,0.13,1
13543,19948,0,0,0,0,0,33491,3,0.16666666666666666,1
20189,0,0,0,0,0,0,20189,3,0.18666666666666668,1
 3374, 4715,0,0,0,0,0,8089,3,0.2266666666666667,1
 6271, 8026,0,0,0,0,0,14297,3,0.23666666666666664,1
 3929, 5070,0,0,0,0,0,8999,3,0.27,1
 2006, 2329, 2796, 3465, 4613, 6930,0,22139,7,0.11285714285714285,1
 5427, 7524,0,0,0,0,0,12951,3,0.2733333333333333,1
 8927,10905,14134,21079,0,0,0,55045,5,0.13799999999999998,1
20873,25222,0,0,0,0,0,46095,3,0.3033333333333333,1
13166,17798,0,0,0,0,0,30964,3,0.31666666666666665,1
14759,17434,25939,0,0,0,0,58132,4,0.1775,1
15112,22938,0,0,0,0,0,38050,3,0.18666666666666668,1
14151,19829,0,0,0,0,0,33980,3,0.19333333333333333,1
11692,14937,0,0,0,0,0,26629,3,0.22333333333333336,1
14042,18728,0,0,0,0,0,32770,3,0.17,1
 7470, 9716,0,0,0,0,0,17186,3,0.18000000000000002,1
12268,0,0,0,0,0,0,12268,3,0.20666666666666667,1
14154,21287,0,0,0,0,0,35441,3,0.3133333333333333,1
 3649, 4641, 6178, 9389,0,0,0,23857,5,0.11,1
 9412,10833,0,0,0,0,0,20245,3,0.19666666666666666,1
 8958,12687,0,0,0,0,0,21645,3,0.21666666666666667,1
 8884,12530,0,0,0,0,0,21414,3,0.2266666666666667,1
12826,19479,0,0,0,0,0,32305,3,0.23666666666666664,1
18133,23744,0,0,0,0,0,41877,3,0.2433333333333333,1
 6016, 9433,0,0,0,0,0,15449,3,0.26,1
 3961, 4751, 6474,0,0,0,0,15186,4,0.225,1
 3981, 4714, 6233, 9216,0,0,0,24144,5,0.19399999999999998,1
 3462,0,0,0,0,0,0,3462,3,0.2,1
 2726, 4175,0,0,0,0,0,6901,3,0.20333333333333334,1
 9537,11963,0,0,0,0,0,21500,3,0.21,1
13312,15780,0,0,0,0,0,29092,3,0.23666666666666664,1
12657,20209,0,0,0,0,0,32866,3,0.24,1
12953,16433,0,0,0,0,0,29386,3,0.2866666666666667,1
 7623,10016,13994,0,0,0,0,31633,4,0.125,1
 6426, 9231,13257,0,0,0,0,28914,4,0.13,1
 8216, 9945,14452,0,0,0,0,32613,4,0.21,1
 3714, 5261, 8273,0,0,0,0,17248,4,0.225,1
 2997, 3472, 5028,0,0,0,0,11497,4,0.245,1
 1649, 1916, 2286, 2869, 3818, 5747,0,18285,7,0.11142857142857143,1
 2410, 2973,0,0,0,0,0,5383,3,0.2733333333333333,1
 3112, 3729, 4602, 6149, 9149,0,0,26741,6,0.12666666666666668,1
13128,17979,0,0,0,0,0,31107,3,0.16666666666666666,1
 3510, 4627,0,0,0,0,0,8137,3,0.18000000000000002,1
 8529,10639,0,0,0,0,0,19168,3,0.2866666666666667,1
 6583, 8872,0,0,0,0,0,15455,3,0.31666666666666665,1
 9628,14179,0,0,0,0,0,23807,3,0.33,1
 7696,11053,16283,0,0,0,0,35032,4,0.1525,1
 2634, 3370, 5137,0,0,0,0,11141,4,0.2,1
 9683,12293,16100,24813,0,0,0,62889,5,0.14400000000000002,1
20586,25757,0,0,0,0,0,46343,3,0.26666666666666666,1
 9197,14892,0,0,0,0,0,24089,3,0.3,1
 2129, 2776, 3952,0,0,0,0,8857,4,0.2325,1
16376,19702,26723,0,0,0,0,62801,4,0.2,1
 3764, 4387, 5299, 6630, 8889,13331,0,42300,7,0.13857142857142854,1
 3803, 4575, 5667, 8367,0,0,0,22412,5,0.13799999999999998,1
 1854, 2142, 2562, 3180, 4237, 6348,0,20323,7,0.09428571428571428,1
944, 1121, 1382, 1830, 2760,0,0,8037,6,0.09166666666666667,1
 5381, 6851,0,0,0,0,0,12232,3,0.17666666666666667,1
 3844, 4593,0,0,0,0,0,8437,3,0.2966666666666667,1
14829,22391,0,0,0,0,0,37220,3,0.29,1
 5886, 7087,0,0,0,0,0,12973,3,0.31,1
 7495, 8452,12447,0,0,0,0,28394,4,0.1375,1
 7082, 9115,12769,0,0,0,0,28966,4,0.205,1
 2843, 3392, 4664,0,0,0,0,10899,4,0.23,1
10950,12740,16878,0,0,0,0,40568,4,0.2,1
 2112, 2522, 3147, 4044, 6077,0,0,17902,6,0.15166666666666667,1
14580,18748,0,0,0,0,0,33328,3,0.16666666666666666,1
 8300,11555,0,0,0,0,0,19855,3,0.17333333333333334,1
16266,23068,0,0,0,0,0,39334,3,0.2933333333333333,1
628,748, 1007,0,0,0,0,2383,4,0.13,1
837,980, 1158, 1428, 1904, 2902,0,9209,7,0.08,1
13969,19721,0,0,0,0,0,33690,3,0.17666666666666667,1
631, 1011,0,0,0,0,0,1642,3,0.18333333333333332,1
 4183, 5228, 7556,0,0,0,0,16967,4,0.19,1
 6167, 7576,10396,15452,0,0,0,39591,5,0.11,1
 1556, 1914, 2481, 3519,0,0,0,9470,5,0.15,1
 9612,11078,15471,22693,0,0,0,58854,5,0.198,1
 4361, 5024,0,0,0,0,0,9385,3,0.19,1
19439,24477,0,0,0,0,0,43916,3,0.2266666666666667,1
18891,24212,0,0,0,0,0,43103,3,0.3033333333333333,1
18741,25516,0,0,0,0,0,44257,3,0.3066666666666667,1
13617,16394,0,0,0,0,0,30011,3,0.33,1
 5639, 7049, 9223,14004,0,0,0,35915,5,0.156,1
 1077,0,0,0,0,0,0,1077,3,0.17,1
13351,18117,0,0,0,0,0,31468,3,0.19666666666666666,1
435,705,0,0,0,0,0,1140,3,0.2,1
 8314,14328,0,0,0,0,0,22642,3,0.21333333333333332,1
10710,14849,0,0,0,0,0,25559,3,0.21,1
15911,20493,0,0,0,0,0,36404,3,0.2433333333333333,1
584,793,0,0,0,0,0,1377,3,0.28,1
809, 1168,0,0,0,0,0,1977,3,0.2833333333333333,1
 8088, 9940,14412,0,0,0,0,32440,4,0.1725,1
 3166, 4031, 5292, 7893,0,0,0,20382,5,0.142,1
 3467, 4268, 5642, 8436,0,0,0,21813,5,0.156,1
10422,13011,0,0,0,0,0,23433,3,0.21333333333333332,1
12722,17056,0,0,0,0,0,29778,3,0.21666666666666667,1
 8299,14254,0,0,0,0,0,22553,3,0.22333333333333336,1
10336,13848,0,0,0,0,0,24184,3,0.2333333333333333,1
 4524, 5874, 9003,0,0,0,0,19401,4,0.2125,1
15004,19099,27023,0,0,0,0,61126,4,0.21,1
 2440, 2853, 4047, 5943,0,0,0,15283,5,0.114,1
 4003, 4573, 5309, 6336, 7926,10501,15758,54406,8,0.09875,1
14526,19500,0,0,0,0,0,34026,3,0.22333333333333336,1
 5273, 7192, 9754,0,0,0,0,22219,4,0.125,1
 8783,10436,12888,16940,24947,0,0,73994,6,0.11333333333333336,1
14835,20205,0,0,0,0,0,35040,3,0.18666666666666668,1
10583,13474,0,0,0,0,0,24057,3,0.2,1
 4050, 5914,0,0,0,0,0,9964,3,0.22,1
 1195, 1482,0,0,0,0,0,2677,3,0.3066666666666667,1
 2513, 2988, 4080,0,0,0,0,9581,4,0.17,1
11968,14889,22329,0,0,0,0,49186,4,0.22,1
14827,17235,0,0,0,0,0,32062,3,0.17333333333333334,1
19712,24330,0,0,0,0,0,44042,3,0.17666666666666667,1
11469,14021,0,0,0,0,0,25490,3,0.19333333333333333,1
 9668,12685,0,0,0,0,0,22353,3,0.26666666666666666,1
443,588,0,0,0,0,0,1031,3,0.2966666666666667,1
12673,15634,0,0,0,0,0,28307,3,0.31666666666666665,1
 7299, 8539,10594,0,0,0,0,26432,4,0.1525,1
387,454,590,898,0,0,0,2329,5,0.116,1
 5189, 7768,0,0,0,0,0,12957,3,0.18333333333333332,1
10388,13768,0,0,0,0,0,24156,3,0.21333333333333332,1
 8742,12224,0,0,0,0,0,20966,3,0.22,1
11085,16253,0,0,0,0,0,27338,3,0.2433333333333333,1
 4137, 5461,0,0,0,0,0,9598,3,0.31666666666666665,1
 7414, 9863,0,0,0,0,0,17277,3,0.3,1
 2631, 3363, 4608,0,0,0,0,10602,4,0.135,1
 3698, 4737, 6724,0,0,0,0,15159,4,0.155,1
10294,12730,17458,0,0,0,0,40482,4,0.21,1
 3670, 4559, 6509,0,0,0,0,14738,4,0.2475,1
 2909, 3455,0,0,0,0,0,6364,3,0.18333333333333332,1
13237,15266,0,0,0,0,0,28503,3,0.23,1
 1528, 2195,0,0,0,0,0,3723,3,0.28,1
 4812, 6607,0,0,0,0,0,11419,3,0.2966666666666667,1
 3803, 4412,0,0,0,0,0,8215,3,0.3033333333333333,1
11046,13930,0,0,0,0,0,24976,3,0.33,1
10975,14088,20974,0,0,0,0,46037,4,0.235,1
 9055,10757,13982,21103,0,0,0,54897,5,0.146,1
 3050, 3814, 5059, 7428,0,0,0,19351,5,0.16999999999999998,1
12385,16759,0,0,0,0,0,29144,3,0.18333333333333332,1
19007,26099,0,0,0,0,0,45106,3,0.22333333333333336,1
13529,16838,23308,0,0,0,0,53675,4,0.1875,1
 7715, 9478,12485,17853,0,0,0,47531,5,0.126,1
24952,0,0,0,0,0,0,24952,3,0.18666666666666668,1
 4978, 7196,0,0,0,0,0,12174,3,0.2266666666666667,1
13235,18884,0,0,0,0,0,32119,3,0.25666666666666665,1
14440,20263,0,0,0,0,0,34703,3,0.33,1
 8380,11274,18239,0,0,0,0,37893,4,0.145,1
 1144, 1466, 2096,0,0,0,0,4706,4,0.1575,1
11038,14202,19396,0,0,0,0,44636,4,0.1825,1
 8546,10112,14684,0,0,0,0,33342,4,0.2275,1
 9144,13211,0,0,0,0,0,22355,3,0.2,1
12287,14234,0,0,0,0,0,26521,3,0.20666666666666667,1
16259,24746,0,0,0,0,0,41005,3,0.26333333333333336,1
17274,20465,0,0,0,0,0,37739,3,0.26,1
 7967,11357,0,0,0,0,0,19324,3,0.27,1
 7154, 9699,15234,0,0,0,0,32087,4,0.135,1
 6660, 8871,13174,0,0,0,0,28705,4,0.165,1
20066,24535,0,0,0,0,0,44601,3,0.18333333333333332,1
 3501, 4172,0,0,0,0,0,7673,3,0.2,1
13139,0,0,0,0,0,0,13139,3,0.2266666666666667,1
 8111,0,0,0,0,0,0,8111,3,0.2333333333333333,1
20134,24684,0,0,0,0,0,44818,3,0.2866666666666667,1
13813,19488,0,0,0,0,0,33301,3,0.3133333333333333,1
11636,14536,0,0,0,0,0,26172,3,0.3,1
 5916, 7941,11992,0,0,0,0,25849,4,0.175,1
 1282, 2051,0,0,0,0,0,3333,3,0.2933333333333333,1
