round1winnervotes,round2winnervotes,round3winnervotes,round4winnervotes,round5winnervotes,round6winnervotes,round7winnervotes,total_votes_allrounds,num_candidates,noise,spoiled
10517,13802,19100,0,0,0.0,0.0,43419,4.0,0.035,1
2682,3391,4457,6494,0,0.0,0.0,17024,5.0,0.006,1
12330,16707,0,0,0,0.0,0.0,29037,3.0,0.0433333333333333,1
3504,4758,7286,0,0,0.0,0.0,15548,4.0,0.0125,1
9149,12163,15632,0,0,0.0,0.0,36944,4.0,0.01,1
2193,3242,4682,0,0,0.0,0.0,10117,4.0,0.0225,1
4290,5237,7034,10452,0,0.0,0.0,27013,5.0,0.028,1
548,693,908,1404,0,0.0,0.0,3553,5.0,0.02,1
11679,16025,0,0,0,0.0,0.0,27704,3.0,0.0066666666666666,1
3621,5049,0,0,0,0.0,0.0,8670,3.0,0.0133333333333333,1
17339,23293,0,0,0,0.0,0.0,40632,3.0,0.01,1
15095,20314,26709,0,0,0.0,0.0,62118,4.0,0.0075,1
9234,11643,16799,0,0,0.0,0.0,37676,4.0,0.02,0
967,1189,1841,0,0,0.0,0.0,3997,4.0,0.0325,1
3285,4526,0,0,0,0.0,0.0,7811,3.0,0.0333333333333333,1
14947,21389,0,0,0,0.0,0.0,36336,3.0,0.0433333333333333,1
7066,9189,14299,0,0,0.0,0.0,30554,4.0,0.035,1
1518,1746,2115,2636,3503,5229.0,0.0,16747,7.0,0.0085714285714285,1
6139,8282,0,0,0,0.0,0.0,14421,3.0,0.0266666666666666,1
18686,24364,0,0,0,0.0,0.0,43050,3.0,0.0433333333333333,1
12037,14043,0,0,0,0.0,0.0,26080,3.0,0.0,1
1283,1553,2100,3137,0,0.0,0.0,8073,5.0,0.004,1
20787,0,0,0,0,0.0,0.0,20787,3.0,0.0466666666666666,1
3012,3802,5338,0,0,0.0,0.0,12152,4.0,0.0125,1
9275,12931,19401,0,0,0.0,0.0,41607,4.0,0.0175,1
12499,14679,19985,0,0,0.0,0.0,47163,4.0,0.02,1
2745,3236,4130,6021,0,0.0,0.0,16132,5.0,0.004,1
7571,8744,11089,15728,0,0.0,0.0,43132,5.0,0.028,1
8303,13272,0,0,0,0.0,0.0,21575,3.0,0.0033333333333333,1
7952,11270,0,0,0,0.0,0.0,19222,3.0,0.0066666666666666,1
16267,19436,26111,0,0,0.0,0.0,61814,4.0,0.005,1
9561,13980,19230,0,0,0.0,0.0,42771,4.0,0.03,1
9414,11098,14876,22506,0,0.0,0.0,57894,5.0,0.024,1
24230,0,0,0,0,0.0,0.0,24230,3.0,0.0033333333333333,1
16365,20932,0,0,0,0.0,0.0,37297,3.0,0.0166666666666666,1
14021,23326,0,0,0,0.0,0.0,37347,3.0,0.0266666666666666,1
11031,0,0,0,0,0.0,0.0,11031,3.0,0.03,1
17318,0,0,0,0,0.0,0.0,17318,3.0,0.04,1
300,412,0,0,0,0.0,0.0,712,3.0,0.0,1
2319,2826,3652,5274,0,0.0,0.0,14071,5.0,0.008,0
5070,5975,0,0,0,0.0,0.0,11045,3.0,0.0133333333333333,1
7049,8092,10108,13522,20054,0.0,0.0,58825,6.0,0.02,1
22842,0,0,0,0,0.0,0.0,22842,3.0,0.0033333333333333,1
914,1188,0,0,0,0.0,0.0,2102,3.0,0.0133333333333333,1
11032,16610,0,0,0,0.0,0.0,27642,3.0,0.0366666666666666,1
15463,18900,0,0,0,0.0,0.0,34363,3.0,0.03,1
831,1091,1552,0,0,0.0,0.0,3474,4.0,0.0125,0
8522,0,0,0,0,0.0,0.0,8522,3.0,0.0233333333333333,1
10869,16540,0,0,0,0.0,0.0,27409,3.0,0.0433333333333333,1
20006,0,0,0,0,0.0,0.0,20006,3.0,0.0,1
10715,14574,21158,0,0,0.0,0.0,46447,4.0,0.025,1
4688,5695,7462,10658,0,0.0,0.0,28503,5.0,0.006,1
9602,11312,15157,22938,0,0.0,0.0,59009,5.0,0.022,1
3234,3817,0,0,0,0.0,0.0,7051,3.0,0.0033333333333333,1
15785,23466,0,0,0,0.0,0.0,39251,3.0,0.0266666666666666,1
11362,15343,0,0,0,0.0,0.0,26705,3.0,0.0333333333333333,1
6823,0,0,0,0,0.0,0.0,6823,3.0,0.04,1
5489,7099,9415,13681,0,0.0,0.0,35684,5.0,0.016,1
16270,19370,0,0,0,0.0,0.0,35640,3.0,0.0033333333333333,1
4459,7427,0,0,0,0.0,0.0,11886,3.0,0.0133333333333333,1
8974,12431,0,0,0,0.0,0.0,21405,3.0,0.01,1
10271,14054,0,0,0,0.0,0.0,24325,3.0,0.0,1
10058,11772,16095,22937,0,0.0,0.0,60862,5.0,0.004,1
534,667,0,0,0,0.0,0.0,1201,3.0,0.0033333333333333,1
12867,16703,0,0,0,0.0,0.0,29570,3.0,0.0133333333333333,1
8837,14583,0,0,0,0.0,0.0,23420,3.0,0.0266666666666666,1
10410,14643,0,0,0,0.0,0.0,25053,3.0,0.02,1
3854,5520,0,0,0,0.0,0.0,9374,3.0,0.0366666666666666,1
10717,14800,22960,0,0,0.0,0.0,48477,4.0,0.0075,1
10829,12764,19509,0,0,0.0,0.0,43102,4.0,0.0125,1
19053,0,0,0,0,0.0,0.0,19053,3.0,0.0366666666666666,1
17068,21093,0,0,0,0.0,0.0,38161,3.0,0.03,1
10116,11893,17877,0,0,0.0,0.0,39886,4.0,0.0175,0
4412,5581,8646,0,0,0.0,0.0,18639,4.0,0.02,1
359,429,591,0,0,0.0,0.0,1379,4.0,0.035,1
5070,6129,8346,13069,0,0.0,0.0,32614,5.0,0.024,1
9746,17692,0,0,0,0.0,0.0,27438,3.0,0.0066666666666666,1
5646,6949,0,0,0,0.0,0.0,12595,3.0,0.01,0
14226,23072,0,0,0,0.0,0.0,37298,3.0,0.0366666666666666,1
7711,10440,0,0,0,0.0,0.0,18151,3.0,0.0466666666666666,1
9710,14667,0,0,0,0.0,0.0,24377,3.0,0.04,1
5260,7579,10939,0,0,0.0,0.0,23778,4.0,0.0225,1
2182,2247,0,0,0,0.0,0.0,4429,3.0,0.0233333333333333,1
6037,7129,9018,11930,17951,0.0,0.0,52065,6.0,0.0083333333333333,1
13999,20902,0,0,0,0.0,0.0,34901,3.0,0.01,1
22086,0,0,0,0,0.0,0.0,22086,3.0,0.0266666666666666,1
24328,0,0,0,0,0.0,0.0,24328,3.0,0.03,1
1533,0,0,0,0,0.0,0.0,1533,3.0,0.0,1
6331,7537,9885,0,0,0.0,0.0,23753,4.0,0.0,1
4868,5865,7309,10823,0,0.0,0.0,28865,5.0,0.016,1
4668,6582,0,0,0,0.0,0.0,11250,3.0,0.0133333333333333,1
19625,28586,0,0,0,0.0,0.0,48211,3.0,0.0166666666666666,1
12657,0,0,0,0,0.0,0.0,12657,3.0,0.0266666666666666,1
10578,13988,0,0,0,0.0,0.0,24566,3.0,0.0366666666666666,1
9714,12298,0,0,0,0.0,0.0,22012,3.0,0.0433333333333333,1
14796,0,0,0,0,0.0,0.0,14796,3.0,0.0466666666666666,1
1702,2134,3011,0,0,0.0,0.0,6847,4.0,0.035,0
15903,0,0,0,0,0.0,0.0,15903,3.0,0.0066666666666666,1
16392,0,0,0,0,0.0,0.0,16392,3.0,0.0333333333333333,1
15616,17683,0,0,0,0.0,0.0,33299,3.0,0.03,1
10506,13019,16325,24543,0,0.0,0.0,64393,5.0,0.0,0
2168,3120,0,0,0,0.0,0.0,5288,3.0,0.0133333333333333,1
11243,13000,17617,0,0,0.0,0.0,41860,4.0,0.0075,1
941,1283,1793,0,0,0.0,0.0,4017,4.0,0.0325,1
1270,1522,1892,2450,3674,0.0,0.0,10808,6.0,0.0183333333333333,1
4823,6926,0,0,0,0.0,0.0,11749,3.0,0.03,0
12579,19496,0,0,0,0.0,0.0,32075,3.0,0.04,1
10545,15098,0,0,0,0.0,0.0,25643,3.0,0.0,1
15943,18955,27192,0,0,0.0,0.0,62090,4.0,0.01,1
1307,1909,0,0,0,0.0,0.0,3216,3.0,0.0033333333333333,0
19673,23790,0,0,0,0.0,0.0,43463,3.0,0.01,1
3449,0,0,0,0,0.0,0.0,3449,3.0,0.0266666666666666,1
26501,0,0,0,0,0.0,0.0,26501,3.0,0.0433333333333333,1
21902,24822,0,0,0,0.0,0.0,46724,3.0,0.0,1
5058,7691,11549,0,0,0.0,0.0,24298,4.0,0.015,1
11416,14513,21129,0,0,0.0,0.0,47058,4.0,0.03,1
1505,1931,0,0,0,0.0,0.0,3436,3.0,0.0133333333333333,1
572,642,0,0,0,0.0,0.0,1214,3.0,0.0166666666666666,1
18046,0,0,0,0,0.0,0.0,18046,3.0,0.0233333333333333,1
19820,29258,0,0,0,0.0,0.0,49078,3.0,0.0333333333333333,1
9721,12024,0,0,0,0.0,0.0,21745,3.0,0.0466666666666666,1
3416,4512,0,0,0,0.0,0.0,7928,3.0,0.04,1
13919,15613,20498,0,0,0.0,0.0,50030,4.0,0.0125,1
6044,0,0,0,0,0.0,0.0,6044,3.0,0.01,1
5605,6523,8293,11218,16376,0.0,0.0,48015,6.0,0.0216666666666666,1
15646,20371,0,0,0,0.0,0.0,36017,3.0,0.01,0
13244,24219,0,0,0,0.0,0.0,37463,3.0,0.0366666666666666,1
12809,20685,0,0,0,0.0,0.0,33494,3.0,0.0,0
799,993,1540,0,0,0.0,0.0,3332,4.0,0.0225,1
3433,4952,7307,0,0,0.0,0.0,15692,4.0,0.02,1
14274,18606,25633,0,0,0.0,0.0,58513,4.0,0.03,1
15457,17629,0,0,0,0.0,0.0,33086,3.0,0.0166666666666666,1
12091,14698,0,0,0,0.0,0.0,26789,3.0,0.01,1
17220,19711,0,0,0,0.0,0.0,36931,3.0,0.0266666666666666,1
8262,12273,0,0,0,0.0,0.0,20535,3.0,0.02,1
10889,13548,0,0,0,0.0,0.0,24437,3.0,0.0333333333333333,1
25687,0,0,0,0,0.0,0.0,25687,3.0,0.04,1
4274,5408,8491,0,0,0.0,0.0,18173,4.0,0.02,1
1551,1949,2605,3660,0,0.0,0.0,9765,5.0,0.01,1
15119,0,0,0,0,0.0,0.0,15119,3.0,0.0366666666666666,1
4037,0,0,0,0,0.0,0.0,4037,3.0,0.0433333333333333,1
17882,0,0,0,0,0.0,0.0,17882,3.0,0.04,1
8171,11017,16822,0,0,0.0,0.0,36010,4.0,0.0,1
1990,2444,3445,4922,0,0.0,0.0,12801,5.0,0.0,1
3875,0,0,0,0,0.0,0.0,3875,3.0,0.0166666666666666,1
12485,18485,0,0,0,0.0,0.0,30970,3.0,0.0233333333333333,1
17877,27674,0,0,0,0.0,0.0,45551,3.0,0.0366666666666666,1
13269,0,0,0,0,0.0,0.0,13269,3.0,0.0466666666666666,1
3969,5851,8605,0,0,0.0,0.0,18425,4.0,0.0175,0
8375,9840,13162,20420,0,0.0,0.0,51797,5.0,0.002,0
15041,20907,0,0,0,0.0,0.0,35948,3.0,0.0233333333333333,1
3871,6326,0,0,0,0.0,0.0,10197,3.0,0.0266666666666666,1
8613,9856,0,0,0,0.0,0.0,18469,3.0,0.0433333333333333,1
6489,7580,9053,11285,15018,22236.0,0.0,71661,7.0,0.0014285714285714,1
7199,8635,12965,0,0,0.0,0.0,28799,4.0,0.015,0
3760,4513,5956,9194,0,0.0,0.0,23423,5.0,0.008,1
6087,0,0,0,0,0.0,0.0,6087,3.0,0.04,1
6492,7616,9197,11614,15365,23057.0,0.0,73341,7.0,0.0028571428571428,1
20948,24361,0,0,0,0.0,0.0,45309,3.0,0.02,1
11312,14908,0,0,0,0.0,0.0,26220,3.0,0.0366666666666666,1
11923,12634,0,0,0,0.0,0.0,24557,3.0,0.0333333333333333,1
17861,28147,0,0,0,0.0,0.0,46008,3.0,0.0466666666666666,1
7496,12231,0,0,0,0.0,0.0,19727,3.0,0.0,1
1830,2307,3531,0,0,0.0,0.0,7668,4.0,0.0075,1
10906,12564,15483,21985,0,0.0,0.0,60938,5.0,0.014,0
2913,3387,4067,5135,6836,10234.0,0.0,32572,7.0,0.02,1
5491,7666,0,0,0,0.0,0.0,13157,3.0,0.0033333333333333,1
14284,21506,0,0,0,0.0,0.0,35790,3.0,0.01,1
17007,27053,0,0,0,0.0,0.0,44060,3.0,0.0333333333333333,1
17127,0,0,0,0,0.0,0.0,17127,3.0,0.03,1
7974,9135,14936,0,0,0.0,0.0,32045,4.0,0.0125,1
557,0,0,0,0,0.0,0.0,557,3.0,0.0066666666666666,1
3731,5111,0,0,0,0.0,0.0,8842,3.0,0.0266666666666666,1
14433,20143,0,0,0,0.0,0.0,34576,3.0,0.04,1
19061,0,0,0,0,0.0,0.0,19061,3.0,0.0,1
5762,7187,9747,14489,0,0.0,0.0,37185,5.0,0.014,1
18313,0,0,0,0,0.0,0.0,18313,3.0,0.0033333333333333,1
14581,20287,0,0,0,0.0,0.0,34868,3.0,0.0333333333333333,0
20176,29027,0,0,0,0.0,0.0,49203,3.0,0.0466666666666666,0
1547,2305,0,0,0,0.0,0.0,3852,3.0,0.0,1
7157,8199,12327,0,0,0.0,0.0,27683,4.0,0.015,1
4150,5075,7506,0,0,0.0,0.0,16731,4.0,0.0,1
11126,14992,0,0,0,0.0,0.0,26118,3.0,0.0066666666666666,1
7769,12209,0,0,0,0.0,0.0,19978,3.0,0.0133333333333333,1
3185,5444,0,0,0,0.0,0.0,8629,3.0,0.0166666666666666,1
15398,20408,25506,0,0,0.0,0.0,61312,4.0,0.005,1
10749,12730,16737,0,0,0.0,0.0,40216,4.0,0.0175,1
13203,14356,0,0,0,0.0,0.0,27559,3.0,0.04,1
3048,3394,5637,0,0,0.0,0.0,12079,4.0,0.01,1
8613,10371,14258,19819,0,0.0,0.0,53061,5.0,0.006,1
10106,12627,16548,25178,0,0.0,0.0,64459,5.0,0.028,0
12871,17916,0,0,0,0.0,0.0,30787,3.0,0.01,1
2540,3625,0,0,0,0.0,0.0,6165,3.0,0.0233333333333333,1
16008,22651,0,0,0,0.0,0.0,38659,3.0,0.0433333333333333,1
12942,17560,23374,0,0,0.0,0.0,53876,4.0,0.0275,1
2885,4364,0,0,0,0.0,0.0,7249,4.0,0.02,1
13654,21298,0,0,0,0.0,0.0,34952,3.0,0.0133333333333333,1
13717,0,0,0,0,0.0,0.0,13717,3.0,0.0433333333333333,1
10701,13395,17150,24054,0,0.0,0.0,65300,5.0,0.014,1
13071,15757,0,0,0,0.0,0.0,28828,3.0,0.0033333333333333,1
8878,11469,0,0,0,0.0,0.0,20347,3.0,0.0233333333333333,1
1688,2249,0,0,0,0.0,0.0,3937,3.0,0.02,1
1056,1303,2115,0,0,0.0,0.0,4474,4.0,0.0275,0
9198,14521,0,0,0,0.0,0.0,23719,3.0,0.0133333333333333,1
23576,0,0,0,0,0.0,0.0,23576,3.0,0.01,1
20048,24897,0,0,0,0.0,0.0,44945,3.0,0.02,1
12429,17977,0,0,0,0.0,0.0,30406,3.0,0.0366666666666666,0
12321,0,0,0,0,0.0,0.0,12321,3.0,0.0033333333333333,1
17136,24298,0,0,0,0.0,0.0,41434,3.0,0.0133333333333333,1
604,792,0,0,0,0.0,0.0,1396,3.0,0.0233333333333333,1
15086,26094,0,0,0,0.0,0.0,41180,3.0,0.0366666666666666,1
247,364,0,0,0,0.0,0.0,611,3.0,0.03,1
183,214,266,398,0,0.0,0.0,1061,5.0,0.024,1
8007,15369,0,0,0,0.0,0.0,23376,3.0,0.0033333333333333,0
9427,14018,0,0,0,0.0,0.0,23445,3.0,0.01,1
10204,12527,0,0,0,0.0,0.0,22731,3.0,0.02,1
2246,3186,4622,0,0,0.0,0.0,10054,4.0,0.025,0
4718,5831,7604,11691,0,0.0,0.0,29844,5.0,0.024,1
16231,24654,0,0,0,0.0,0.0,40885,3.0,0.0266666666666666,1
2244,4055,0,0,0,0.0,0.0,6299,3.0,0.02,1
15208,20196,0,0,0,0.0,0.0,35404,3.0,0.0,1
8692,9638,12024,17513,0,0.0,0.0,47867,5.0,0.028,1
14726,16872,0,0,0,0.0,0.0,31598,3.0,0.0233333333333333,1
14523,20419,0,0,0,0.0,0.0,34942,3.0,0.0433333333333333,1
14501,17841,25135,0,0,0.0,0.0,57477,4.0,0.02,1
6138,7625,0,0,0,0.0,0.0,13763,3.0,0.0133333333333333,1
7658,0,0,0,0,0.0,0.0,7658,3.0,0.0266666666666666,1
11608,0,0,0,0,0.0,0.0,11608,3.0,0.02,1
11796,18814,0,0,0,0.0,0.0,30610,3.0,0.03,1
14867,18745,24398,0,0,0.0,0.0,58010,4.0,0.005,1
5464,6192,7202,8624,10764,14363.0,21514.0,74123,8.0,0.01375,1
11841,20665,0,0,0,0.0,0.0,32506,3.0,0.0066666666666666,0
24776,0,0,0,0,0.0,0.0,24776,3.0,0.0133333333333333,1
13269,15254,19559,0,0,0.0,0.0,48082,4.0,0.0275,1
7730,9670,12722,0,0,0.0,0.0,30122,4.0,0.03,1
12306,16056,0,0,0,0.0,0.0,28362,3.0,0.0266666666666666,1
2326,3783,0,0,0,0.0,0.0,6109,3.0,0.0333333333333333,1
499,715,0,0,0,0.0,0.0,1214,3.0,0.0466666666666666,1
10620,14829,21760,0,0,0.0,0.0,47209,4.0,0.0025,1
17588,20813,27780,0,0,0.0,0.0,66181,4.0,0.015,1
2721,3577,4466,7098,0,0.0,0.0,17862,5.0,0.018,0
6418,7209,10427,0,0,0.0,0.0,24054,4.0,0.01,1
3602,4267,5127,6412,8601,12827.0,0.0,40836,7.0,0.0171428571428571,1
7467,8844,10604,13867,20702,0.0,0.0,61484,6.0,0.005,1
3544,6168,0,0,0,0.0,0.0,9712,3.0,0.0166666666666666,1
16924,25818,0,0,0,0.0,0.0,42742,3.0,0.0366666666666666,1
13321,16755,25385,0,0,0.0,0.0,55461,4.0,0.0325,1
11904,18138,0,0,0,0.0,0.0,30042,3.0,0.0133333333333333,0
13416,18160,0,0,0,0.0,0.0,31576,3.0,0.0,1
5832,7922,11512,0,0,0.0,0.0,25266,4.0,0.0175,1
3069,4790,6767,0,0,0.0,0.0,14626,4.0,0.02,1
3825,4635,6183,9189,0,0.0,0.0,23832,5.0,0.008,1
2539,0,0,0,0,0.0,0.0,2539,3.0,0.0166666666666666,1
5414,7800,0,0,0,0.0,0.0,13214,3.0,0.02,1
17947,24748,0,0,0,0.0,0.0,42695,3.0,0.0366666666666666,1
8980,13531,0,0,0,0.0,0.0,22511,3.0,0.03,0
11916,14747,0,0,0,0.0,0.0,26663,3.0,0.0466666666666666,1
13965,22542,0,0,0,0.0,0.0,36507,3.0,0.04,0
924,1234,0,0,0,0.0,0.0,2158,3.0,0.0033333333333333,1
12914,15877,0,0,0,0.0,0.0,28791,3.0,0.0133333333333333,1
13018,20623,0,0,0,0.0,0.0,33641,3.0,0.0266666666666666,0
18232,21475,0,0,0,0.0,0.0,39707,3.0,0.02,1
10638,16657,0,0,0,0.0,0.0,27295,3.0,0.0366666666666666,0
2823,3866,5978,0,0,0.0,0.0,12667,4.0,0.0275,0
4671,6929,10518,0,0,0.0,0.0,22118,4.0,0.0325,0
6067,7979,0,0,0,0.0,0.0,14046,3.0,0.0133333333333333,1
16053,22343,0,0,0,0.0,0.0,38396,3.0,0.0233333333333333,1
6360,8926,0,0,0,0.0,0.0,15286,3.0,0.0366666666666666,0
1810,2348,0,0,0,0.0,0.0,4158,3.0,0.0433333333333333,1
6533,10093,0,0,0,0.0,0.0,16626,3.0,0.04,1
2269,3055,4558,0,0,0.0,0.0,9882,4.0,0.0125,1
5277,6134,9983,0,0,0.0,0.0,21394,4.0,0.01,0
5155,6389,8707,0,0,0.0,0.0,20251,4.0,0.0275,1
2415,3038,4001,0,0,0.0,0.0,9454,4.0,0.0325,1
4680,7844,0,0,0,0.0,0.0,12524,3.0,0.0366666666666666,0
12720,0,0,0,0,0.0,0.0,12720,3.0,0.03,1
9272,12559,0,0,0,0.0,0.0,21831,3.0,0.04,1
9046,11186,16749,0,0,0.0,0.0,36981,4.0,0.0025,1
12432,14006,22425,0,0,0.0,0.0,48863,4.0,0.0075,1
20539,22506,28976,0,0,0.0,0.0,72021,4.0,0.0225,1
14708,22544,0,0,0,0.0,0.0,37252,3.0,0.0166666666666666,0
996,1564,0,0,0,0.0,0.0,2560,3.0,0.0233333333333333,1
14742,22095,0,0,0,0.0,0.0,36837,3.0,0.03,1
11842,16718,0,0,0,0.0,0.0,28560,3.0,0.0,0
9356,11404,17408,0,0,0.0,0.0,38168,4.0,0.0275,1
5807,6740,8895,12527,0,0.0,0.0,33969,5.0,0.02,1
2681,0,0,0,0,0.0,0.0,2681,3.0,0.0266666666666666,1
11568,15767,23645,0,0,0.0,0.0,50980,4.0,0.005,1
9188,11381,14841,22375,0,0.0,0.0,57785,5.0,0.008,1
5232,7053,0,0,0,0.0,0.0,12285,3.0,0.0266666666666666,1
4750,5361,7096,10211,0,0.0,0.0,27418,5.0,0.016,1
9516,11864,16184,24291,0,0.0,0.0,61855,5.0,0.02,0
20071,23208,0,0,0,0.0,0.0,43279,3.0,0.0333333333333333,1
13198,17118,24653,0,0,0.0,0.0,54969,4.0,0.0175,0
10047,13069,17044,25516,0,0.0,0.0,65676,5.0,0.004,0
5229,6388,7866,11285,0,0.0,0.0,30768,5.0,0.024,1
6424,8702,0,0,0,0.0,0.0,15126,3.0,0.0033333333333333,1
18622,0,0,0,0,0.0,0.0,18622,3.0,0.0066666666666666,1
5603,0,0,0,0,0.0,0.0,5603,3.0,0.01,1
12591,17311,23948,0,0,0.0,0.0,53850,4.0,0.015,1
19506,24575,0,0,0,0.0,0.0,44081,3.0,0.0033333333333333,1
11543,19740,0,0,0,0.0,0.0,31283,3.0,0.01,0
25223,0,0,0,0,0.0,0.0,25223,3.0,0.0,1
2298,3006,4775,0,0,0.0,0.0,10079,4.0,0.005,0
6811,7960,9372,11660,15398,23069.0,0.0,74270,7.0,0.0,1
10434,12681,18208,0,0,0.0,0.0,41323,4.0,0.025,1
6009,7945,9825,0,0,0.0,0.0,23779,4.0,0.035,1
1655,1907,2275,2798,3744,5485.0,0.0,17864,7.0,0.02,1
1308,1494,0,0,0,0.0,0.0,2802,3.0,0.0066666666666666,1
7245,13131,0,0,0,0.0,0.0,20376,3.0,0.01,0
1537,0,0,0,0,0.0,0.0,1537,3.0,0.0466666666666666,1
4303,5126,8190,0,0,0.0,0.0,17619,4.0,0.0075,1
5141,7284,11011,0,0,0.0,0.0,23436,4.0,0.015,1
13262,16167,21082,0,0,0.0,0.0,50511,4.0,0.0325,1
2821,0,0,0,0,0.0,0.0,2821,3.0,0.0166666666666666,1
14110,24019,0,0,0,0.0,0.0,38129,3.0,0.0233333333333333,1
6984,11714,0,0,0,0.0,0.0,18698,3.0,0.03,1
16092,23163,0,0,0,0.0,0.0,39255,3.0,0.0433333333333333,1
3426,4208,5503,8189,0,0.0,0.0,21326,5.0,0.026,1
11670,19049,0,0,0,0.0,0.0,30719,3.0,0.0233333333333333,1
6800,9405,0,0,0,0.0,0.0,16205,3.0,0.02,1
8347,12855,0,0,0,0.0,0.0,21202,3.0,0.0366666666666666,0
8675,10537,15988,0,0,0.0,0.0,35200,4.0,0.015,1
9218,12936,19479,0,0,0.0,0.0,41633,4.0,0.0,1
1839,2254,3044,4660,0,0.0,0.0,11797,5.0,0.008,1
11385,14473,0,0,0,0.0,0.0,25858,3.0,0.02,1
2770,3631,4682,0,0,0.0,0.0,11083,4.0,0.03,1
6294,7314,9734,14592,0,0.0,0.0,37934,5.0,0.018,1
8843,10381,12610,16623,25391,0.0,0.0,73848,6.0,0.005,1
15924,24719,0,0,0,0.0,0.0,40643,3.0,0.0233333333333333,0
6942,8404,11754,0,0,0.0,0.0,27100,4.0,0.0325,1
11171,12730,16637,24144,0,0.0,0.0,64682,5.0,0.004,1
4096,6325,0,0,0,0.0,0.0,10421,3.0,0.0266666666666666,1
7838,10192,0,0,0,0.0,0.0,18030,3.0,0.0333333333333333,1
10530,13910,22523,0,0,0.0,0.0,46963,4.0,0.0025,0
10248,12496,16607,0,0,0.0,0.0,39351,4.0,0.0075,1
1834,2279,2831,4265,0,0.0,0.0,11209,5.0,0.012,0
15635,22825,0,0,0,0.0,0.0,38460,3.0,0.0233333333333333,1
1314,1896,0,0,0,0.0,0.0,3210,3.0,0.0333333333333333,1
455,701,0,0,0,0.0,0.0,1156,3.0,0.03,1
5602,7276,9063,0,0,0.0,0.0,21941,4.0,0.035,1
5789,7085,8491,12278,0,0.0,0.0,33643,5.0,0.018,1
7538,8928,11005,14543,21374,0.0,0.0,63388,6.0,0.0233333333333333,1
13695,24660,0,0,0,0.0,0.0,38355,3.0,0.02,1
1728,2389,0,0,0,0.0,0.0,4117,3.0,0.0366666666666666,1
6361,7507,10543,14881,0,0.0,0.0,39292,5.0,0.01,1
1523,1793,2160,2706,3625,5442.0,0.0,17249,7.0,0.0114285714285714,0
8357,9503,0,0,0,0.0,0.0,17860,3.0,0.0266666666666666,1
5478,6349,7669,9618,12728,19031.0,0.0,60873,7.0,0.0028571428571428,1
13399,15678,22824,0,0,0.0,0.0,51901,4.0,0.0,0
3967,4576,6363,9213,0,0.0,0.0,24119,5.0,0.022,1
3909,4802,6385,9438,0,0.0,0.0,24534,5.0,0.024,1
4044,4883,5846,7649,11369,0.0,0.0,33791,6.0,0.0233333333333333,1
14409,23706,0,0,0,0.0,0.0,38115,3.0,0.03,1
7153,9634,0,0,0,0.0,0.0,16787,3.0,0.0166666666666666,1
1627,2108,0,0,0,0.0,0.0,3735,3.0,0.0333333333333333,1
4717,5362,6477,8112,10829,16199.0,0.0,51696,7.0,0.0171428571428571,1
16721,25814,0,0,0,0.0,0.0,42535,3.0,0.0066666666666666,1
5326,5500,0,0,0,0.0,0.0,10826,3.0,0.0266666666666666,1
4778,6246,0,0,0,0.0,0.0,11024,3.0,0.0333333333333333,1
4349,6855,0,0,0,0.0,0.0,11204,3.0,0.0366666666666666,1
14917,0,0,0,0,0.0,0.0,14917,3.0,0.04,1
17775,23210,0,0,0,0.0,0.0,40985,3.0,0.0,1
9757,11898,15671,24360,0,0.0,0.0,61686,5.0,0.008,1
3869,5078,0,0,0,0.0,0.0,8947,3.0,0.0066666666666666,1
22371,0,0,0,0,0.0,0.0,22371,3.0,0.0233333333333333,1
3634,5049,0,0,0,0.0,0.0,8683,3.0,0.02,1
4888,6961,0,0,0,0.0,0.0,11849,3.0,0.0466666666666666,1
2651,3190,4106,6316,0,0.0,0.0,16263,5.0,0.0,0
7754,0,0,0,0,0.0,0.0,7754,3.0,0.01,1
12643,0,0,0,0,0.0,0.0,12643,3.0,0.0266666666666666,1
13451,17695,0,0,0,0.0,0.0,31146,3.0,0.0433333333333333,1
261,423,0,0,0,0.0,0.0,684,3.0,0.0466666666666666,1
8078,11891,0,0,0,0.0,0.0,19969,3.0,0.0,0
2184,2938,4111,0,0,0.0,0.0,9233,4.0,0.0225,1
5701,8894,0,0,0,0.0,0.0,14595,4.0,0.0325,1
9756,11995,17366,0,0,0.0,0.0,39117,4.0,0.035,1
4496,7452,0,0,0,0.0,0.0,11948,3.0,0.0433333333333333,1
16772,0,0,0,0,0.0,0.0,16772,3.0,0.0466666666666666,1
4529,5244,6570,8698,13256,0.0,0.0,38297,6.0,0.0,1
286,362,0,0,0,0.0,0.0,648,3.0,0.0266666666666666,0
21659,27047,0,0,0,0.0,0.0,48706,3.0,0.0366666666666666,1
15119,23465,0,0,0,0.0,0.0,38584,3.0,0.0466666666666666,1
5058,0,0,0,0,0.0,0.0,5058,3.0,0.04,1
9976,12483,19115,0,0,0.0,0.0,41574,4.0,0.02,1
2938,4102,6626,0,0,0.0,0.0,13666,4.0,0.03,0
65,71,81,94,114,148.0,204.0,777,8.0,0.01375,1
6106,9840,0,0,0,0.0,0.0,15946,3.0,0.0133333333333333,1
15591,20933,29255,0,0,0.0,0.0,65779,4.0,0.035,1
206,245,304,391,599,0.0,0.0,1745,6.0,0.0016666666666666,1
